0,1,2,3,4,5,6,7,8,9,10,11,12,13,Class
-111.29112402,-187.885603493,55.6455620102,310.305839916,238.948589808,108.017855667,-183.957681469,-53.0269473273,-60.2281377051,-9.81980506062,-34.0419908768,-144.678461226,-30.1140688526,-49.0990253031,4
-98.8527042769,-206.870559944,47.135064291,303.759303209,235.020667784,95.5794359234,-181.339066786,-50.4083326445,-58.9188303637,-11.7837660727,-33.3873372061,-144.678461226,-35.3512982182,-47.135064291,7
-101.47131896,-196.396101212,50.4083326445,298.522073843,227.164823736,100.816665289,-186.576296152,-50.4083326445,-64.8107134001,-11.7837660727,-38.6245665718,-142.059846544,-30.1140688526,-46.4804106203,7
-98.8527042769,-185.26698881,53.0269473273,284.774346758,223.891555382,95.5794359234,-178.720452103,-54.9909083395,-56.9548693516,-6.54653670708,-34.0419908768,-145.333114897,-30.7687225233,-46.4804106203,7
-90.9968602284,-191.158871847,37.3152592304,286.73830777,214.726403992,92.9608212405,-183.303027798,-42.552488596,-51.7176399859,-17.0209954384,-38.6245665718,-149.915690592,-28.1501078404,-54.9909083395,7
-98.1980506062,-178.720452103,60.2281377051,265.789390307,225.855516394,97.5433969355,-162.354110336,-50.4083326445,-51.0629863152,1.96396101212,-26.840800499,-139.441231861,-27.4954541697,-46.4804106203,7
-90.3422065577,-190.504218176,39.2792202425,258.58819993,221.272940699,98.8527042769,-154.498266287,-28.1501078404,-44.5164496081,1.96396101212,-31.423376194,-134.858656166,-30.7687225233,-54.3362546688,5
-76.5944794728,-190.504218176,46.4804106203,270.371966002,203.59729159,81.8317088385,-187.885603493,-34.0419908768,-55.6455620102,-32.7326835354,-58.9188303637,-140.095885532,-28.1501078404,-69.393289095,5
-111.945777691,-178.065798433,71.3572501072,313.579108269,246.149780186,94.2701285819,-220.618287029,-70.7025964365,-67.4293280829,-17.6756491091,-33.3873372061,-164.318071348,-22.9128784748,-54.3362546688,7
-113.909738703,-219.963633358,58.264176693,340.419908768,272.335927015,124.384197435,-204.251945261,-55.6455620102,-65.4653670708,-14.4023807556,-33.3873372061,-168.245993372,-43.2071422667,-56.9548693516,7
-119.80162174,-237.639282467,58.264176693,335.837333073,270.371966002,119.80162174,-206.870559944,-54.9909083395,-73.3212111193,-9.81980506062,-47.7897179617,-161.044802994,-41.8978349253,-59.5734840344,7
-119.80162174,-231.747399431,71.3572501072,352.858328512,252.696316893,105.399240984,-224.546209053,-65.4653670708,-72.6665574486,-22.2582248041,-49.0990253031,-161.699456665,-40.5885275839,-73.3212111193,7
-130.930734142,-233.056706772,83.7956698506,379.699129011,268.40800499,105.399240984,-235.020667784,-72.6665574486,-81.1770551678,-22.9128784748,-35.3512982182,-170.209954384,-37.3152592304,-75.2851721314,3
-146.642422239,-282.810385746,77.9037868142,400.648046473,317.507030293,121.110929081,-240.25789715,-68.7386354243,-92.9608212405,-13.7477270849,-37.3152592304,-180.029759445,-43.8617959374,-62.846752388,3
-137.477270849,-276.263849039,74.6305184607,398.684085461,308.996532574,123.729543764,-245.495126515,-65.4653670708,-90.3422065577,-13.7477270849,-49.7536789738,-195.086793871,-46.4804106203,-56.9548693516,3
-146.642422239,-301.795342196,68.7386354243,358.750211548,287.392961441,128.966773129,-192.468179188,-37.3152592304,-81.8317088385,9.81980506062,-26.840800499,-127.657465788,-59.5734840344,-56.9548693516,3
-121.765582752,-284.119693087,76.5944794728,360.059518889,255.314931576,72.6665574486,-218.654326016,-53.6816009981,-80.5224014971,-24.8768394869,-36.0059518889,-149.261036921,-55.6455620102,-51.7176399859,3
-136.822617178,-261.861468283,85.104977192,365.296748255,282.155732075,86.4142845335,-226.510170065,-62.846752388,-94.9247822527,-17.6756491091,-44.5164496081,-158.426188311,-43.8617959374,-37.9699129011,3
-132.894695154,-242.876511833,87.7235918749,375.116553316,284.774346758,98.1980506062,-231.747399431,-70.0479427658,-97.5433969355,-23.5675321455,-41.8978349253,-172.828569067,-41.2431812546,-32.7326835354,1
-148.606383251,-210.798481968,94.9247822527,367.260709267,305.723264221,130.930734142,-242.221858162,-91.6515138991,-112.600431362,-16.3663417677,-48.4443716324,-191.813525517,-24.2221858162,-27.4954541697,1
-154.498266287,-213.417096651,93.6154749112,374.461899645,307.687225233,130.276080471,-235.020667784,-90.3422065577,-115.219046045,-7.20119037779,-47.7897179617,-171.519261725,-23.5675321455,-36.6606055596,1
-149.261036921,-262.516121954,93.6154749112,353.512982182,284.119693087,95.5794359234,-217.999672346,-62.1920987173,-102.780626301,-13.0930734142,-45.1711032789,-153.843612616,-44.5164496081,-36.0059518889,1
-148.606383251,-254.660277905,93.6154749112,368.570016609,294.594151819,94.9247822527,-223.236901711,-70.0479427658,-103.435279972,-21.6035711334,-36.0059518889,-161.044802994,-41.2431812546,-41.2431812546,1
-153.843612616,-251.387009552,96.8887432648,377.080514328,310.305839916,102.12597263,-221.272940699,-78.558440485,-113.909738703,-19.6396101212,-39.2792202425,-169.555300713,-37.9699129011,-36.6606055596,1
-150.570344263,-250.732355881,96.2340895941,382.317743693,306.377917891,103.435279972,-214.071750322,-83.1410161799,-121.110929081,-11.7837660727,-32.7326835354,-155.807573628,-35.3512982182,-26.1861468283,1
-150.570344263,-259.897507271,92.3061675698,362.023479902,308.341878903,121.110929081,-195.741447542,-74.6305184607,-119.146968069,-3.27326835354,-36.0059518889,-146.642422239,-34.6966445475,-25.5314931576,1
-145.333114897,-246.149780186,92.3061675698,360.059518889,290.011576124,92.9608212405,-208.179867285,-83.7956698506,-115.219046045,-15.711688097,-34.0419908768,-145.987768568,-30.7687225233,-28.1501078404,1
-152.534305275,-248.768394869,92.3061675698,360.059518889,291.975537136,107.363201996,-210.798481968,-75.2851721314,-121.110929081,-16.3663417677,-34.0419908768,-154.498266287,-27.4954541697,-25.5314931576,1
-152.534305275,-238.948589808,89.687552887,365.951401926,303.759303209,100.816665289,-205.561252602,-90.3422065577,-121.110929081,-8.5104977192,-41.8978349253,-159.080841982,-27.4954541697,-17.6756491091,1
-146.642422239,-231.09274576,92.3061675698,368.570016609,305.723264221,109.981816679,-208.179867285,-89.687552887,-121.765582752,-16.3663417677,-37.3152592304,-157.11688097,-14.4023807556,-25.5314931576,1
-149.915690592,-225.855516394,87.0689382042,360.71417256,303.104649538,106.053894655,-210.798481968,-90.3422065577,-118.492314398,-18.9849564505,-41.2431812546,-159.080841982,-20.2942637919,-22.9128784748,1
-144.023807556,-227.819477406,92.3061675698,360.059518889,304.413956879,117.183007057,-208.179867285,-94.2701285819,-119.80162174,-19.6396101212,-40.5885275839,-165.627378689,-19.6396101212,-30.1140688526,1
-155.152919958,-238.948589808,90.3422065577,379.04447534,310.960493586,108.017855667,-210.798481968,-97.5433969355,-119.146968069,-17.0209954384,-35.3512982182,-156.462227299,-22.9128784748,-27.4954541697,1
-150.570344263,-236.984628796,96.2340895941,375.771206986,303.104649538,117.183007057,-210.798481968,-91.6515138991,-122.420236422,-17.0209954384,-34.0419908768,-159.080841982,-21.6035711334,-33.3873372061,1
-150.570344263,-252.041663223,90.3422065577,374.461899645,303.104649538,103.435279972,-223.236901711,-92.3061675698,-123.729543764,-19.6396101212,-45.1711032789,-164.972725018,-30.1140688526,-36.0059518889,1
-156.462227299,-242.221858162,101.47131896,378.389821669,304.413956879,104.089933643,-221.272940699,-92.3061675698,-127.002812117,-11.7837660727,-40.5885275839,-162.354110336,-24.8768394869,-29.4594151819,1
-154.498266287,-247.459087528,98.1980506062,388.864280401,312.269800928,106.708548325,-221.272940699,-88.3782455456,-127.002812117,-15.711688097,-36.0059518889,-163.008764006,-26.840800499,-26.1861468283,1
-158.426188311,-243.531165503,102.12597263,388.864280401,318.816337635,119.80162174,-218.654326016,-94.2701285819,-130.276080471,-11.7837660727,-30.1140688526,-164.318071348,-26.840800499,-31.423376194,1
-166.936686031,-257.278892588,99.5073579476,392.137548754,319.470991305,113.909738703,-220.618287029,-91.6515138991,-127.657465788,-9.81980506062,-33.3873372061,-162.354110336,-26.840800499,-31.423376194,1
-167.591339701,-260.552160942,96.2340895941,398.02943179,321.434952318,111.29112402,-221.272940699,-88.3782455456,-125.038851105,-14.4023807556,-30.1140688526,-166.936686031,-26.840800499,-33.3873372061,1
-166.936686031,-262.516121954,99.5073579476,391.482895083,327.326835354,111.29112402,-228.474131077,-94.2701285819,-122.420236422,-15.711688097,-30.1140688526,-164.972725018,-29.4594151819,-36.6606055596,1
-164.972725018,-264.480082966,96.8887432648,394.101509766,322.744259659,125.038851105,-219.308979687,-89.687552887,-117.183007057,-6.54653670708,-36.0059518889,-169.555300713,-34.6966445475,-36.6606055596,1
-159.735495653,-271.026619673,87.7235918749,381.008436352,312.924454598,120.45627541,-206.870559944,-77.2491331435,-114.564392374,-3.92792202425,-29.4594151819,-148.606383251,-34.6966445475,-30.1140688526,1
-146.642422239,-259.2428536,79.2130941557,351.54902117,294.594151819,119.80162174,-191.158871847,-60.2281377051,-97.5433969355,-2.61861468283,-25.5314931576,-145.333114897,-40.5885275839,-36.0059518889,1
-108.017855667,-208.834520956,50.4083326445,309.651186245,254.005624235,109.327163008,-200.978676907,-56.3002156809,-67.4293280829,-8.5104977192,-44.5164496081,-166.28203236,-32.7326835354,-43.2071422667,4
-100.162011618,-199.014715895,50.4083326445,317.507030293,241.567204491,103.435279972,-198.360062225,-54.3362546688,-70.0479427658,-13.7477270849,-46.4804106203,-161.044802994,-30.1140688526,-45.8257569496,4
-95.5794359234,-176.10183742,56.3002156809,292.630190806,234.366014113,104.089933643,-193.122832859,-55.6455620102,-65.4653670708,-13.7477270849,-45.8257569496,-153.188958946,-27.4954541697,-43.8617959374,4
-98.1980506062,-183.957681469,43.8617959374,297.867420172,239.603243479,109.327163008,-187.885603493,-47.135064291,-58.264176693,-13.7477270849,-33.3873372061,-160.390149323,-32.0780298647,-43.2071422667,7
-98.1980506062,-186.576296152,43.8617959374,295.90345916,231.747399431,101.47131896,-185.26698881,-54.3362546688,-55.6455620102,-11.129112402,-45.8257569496,-157.771534641,-32.0780298647,-45.8257569496,7
-102.780626301,-183.957681469,51.7176399859,302.449995867,221.272940699,101.47131896,-190.504218176,-64.1560597294,-66.1200207415,-13.7477270849,-41.2431812546,-142.714500214,-24.8768394869,-51.0629863152,7
-109.981816679,-195.741447542,55.6455620102,309.651186245,223.891555382,96.2340895941,-182.648374128,-43.8617959374,-60.2281377051,-8.5104977192,-26.840800499,-142.059846544,-37.3152592304,-48.4443716324,7
-106.708548325,-202.942637919,51.0629863152,307.687225233,229.783438418,96.2340895941,-185.26698881,-43.8617959374,-58.264176693,-17.0209954384,-28.8047615112,-142.714500214,-37.3152592304,-53.0269473273,7
-108.017855667,-201.633330578,51.0629863152,288.047615112,229.128784748,96.2340895941,-181.993720457,-49.0990253031,-55.6455620102,-3.27326835354,-33.3873372061,-142.714500214,-34.6966445475,-50.4083326445,7
-100.162011618,-191.813525517,48.4443716324,282.810385746,219.308979687,95.5794359234,-176.756491091,-34.6966445475,-45.1711032789,-7.20119037779,-28.8047615112,-134.204002495,-37.3152592304,-58.264176693,7
-94.2701285819,-211.453135639,45.8257569496,267.098697649,222.582248041,90.3422065577,-156.462227299,-28.1501078404,-50.4083326445,5.23722936566,-26.1861468283,-138.78657819,-35.3512982182,-41.8978349253,7
-85.104977192,-202.287984249,51.0629863152,276.918502709,217.345018675,76.5944794728,-176.10183742,-42.552488596,-43.8617959374,-29.4594151819,-49.7536789738,-128.966773129,-34.0419908768,-66.1200207415,5
-94.9247822527,-168.245993372,63.5014060587,275.609195368,229.128784748,81.8317088385,-204.906598932,-64.1560597294,-45.1711032789,-42.552488596,-41.8978349253,-153.843612616,-19.6396101212,-90.9968602284,5
-113.255085032,-193.77748653,65.4653670708,304.413956879,250.07770221,99.5073579476,-214.726403992,-69.393289095,-65.4653670708,-21.6035711334,-30.7687225233,-174.792530079,-30.7687225233,-68.7386354243,7
-124.384197435,-233.056706772,64.8107134001,337.801294085,271.681273344,123.074890093,-211.453135639,-61.5374450465,-77.9037868142,-7.8558440485,-42.552488596,-161.699456665,-36.6606055596,-55.6455620102,7
-136.167963507,-257.933546259,79.8677478264,384.281704706,280.846424734,112.600431362,-245.495126515,-75.2851721314,-77.2491331435,-26.1861468283,-42.552488596,-174.137876408,-41.8978349253,-73.97586479,3
-147.297075909,-274.299888027,87.7235918749,409.813197863,305.723264221,126.348158447,-248.113741198,-71.3572501072,-90.3422065577,-24.8768394869,-40.5885275839,-185.921642481,-43.8617959374,-67.4293280829,3
-149.915690592,-285.429000429,83.7956698506,418.978349253,326.672181683,131.585387812,-248.113741198,-65.4653670708,-87.7235918749,-18.9849564505,-37.3152592304,-187.885603493,-48.4443716324,-66.1200207415,3
-135.513309837,-289.356922453,71.3572501072,405.885275839,312.924454598,119.146968069,-251.387009552,-73.97586479,-93.6154749112,-15.0570344263,-54.3362546688,-195.741447542,-49.0990253031,-50.4083326445,3
-141.405192873,-240.25789715,85.104977192,403.266661156,298.522073843,122.420236422,-247.459087528,-76.5944794728,-88.3782455456,-17.6756491091,-49.0990253031,-187.885603493,-43.8617959374,-65.4653670708,3
-144.023807556,-280.846424734,85.7596308627,384.281704706,305.06861055,133.549348824,-220.618287029,-62.1920987173,-115.873699715,3.27326835354,-51.7176399859,-160.390149323,-48.4443716324,-29.4594151819,1
-132.240041483,-261.206814612,88.3782455456,388.20962673,282.810385746,108.672509338,-228.474131077,-63.5014060587,-109.327163008,-15.0570344263,-54.3362546688,-149.261036921,-44.5164496081,-37.9699129011,1
-134.858656166,-238.293936138,87.7235918749,380.353782681,283.465039417,104.089933643,-225.855516394,-81.8317088385,-106.708548325,-20.9489174627,-51.7176399859,-165.627378689,-41.2431812546,-30.1140688526,1
-140.750539202,-214.071750322,87.7235918749,343.038523451,286.083654099,114.564392374,-209.489174627,-74.6305184607,-103.435279972,-9.81980506062,-41.8978349253,-168.245993372,-30.7687225233,-22.9128784748,1
-148.606383251,-209.489174627,94.2701285819,352.858328512,298.522073843,112.600431362,-218.654326016,-85.7596308627,-107.363201996,-15.0570344263,-31.423376194,-174.137876408,-26.1861468283,-35.3512982182,1
-153.843612616,-225.200862724,102.12597263,369.87932395,293.939498148,119.80162174,-218.654326016,-78.558440485,-120.45627541,-18.3303027798,-38.6245665718,-160.390149323,-27.4954541697,-31.423376194,1
-148.606383251,-241.567204491,93.6154749112,379.699129011,301.795342196,106.708548325,-223.236901711,-87.7235918749,-120.45627541,-18.3303027798,-45.1711032789,-166.28203236,-24.8768394869,-25.5314931576,1
-148.606383251,-233.711360443,90.3422065577,365.951401926,303.759303209,111.945777691,-212.76244298,-85.104977192,-120.45627541,-18.9849564505,-47.135064291,-165.627378689,-32.7326835354,-20.2942637919,1
-138.78657819,-219.963633358,93.6154749112,364.642094584,293.939498148,108.672509338,-210.798481968,-84.4503235213,-122.420236422,-15.0570344263,-41.2431812546,-151.879651604,-23.5675321455,-26.1861468283,1
-144.023807556,-223.236901711,96.2340895941,358.750211548,295.248805489,108.672509338,-207.525213614,-84.4503235213,-119.80162174,-12.4384197435,-34.0419908768,-155.152919958,-26.1861468283,-26.1861468283,1
-151.224997934,-225.200862724,90.9968602284,356.786250536,304.413956879,111.29112402,-205.561252602,-81.8317088385,-117.183007057,-15.0570344263,-28.8047615112,-157.11688097,-26.1861468283,-23.5675321455,1
-142.714500214,-228.474131077,80.5224014971,362.678133572,298.522073843,108.672509338,-202.942637919,-87.0689382042,-109.981816679,-10.4744587313,-28.8047615112,-160.390149323,-23.5675321455,-27.4954541697,1
-148.606383251,-236.329975126,80.5224014971,358.750211548,299.176727514,113.909738703,-197.050754883,-85.104977192,-104.089933643,-9.81980506062,-34.6966445475,-157.771534641,-23.5675321455,-32.7326835354,1
-145.987768568,-228.474131077,83.1410161799,351.54902117,296.558112831,106.053894655,-205.561252602,-88.3782455456,-115.219046045,-18.3303027798,-32.0780298647,-163.008764006,-20.9489174627,-33.3873372061,1
-145.987768568,-223.236901711,83.1410161799,363.332787243,299.831381184,102.780626301,-210.798481968,-91.6515138991,-115.219046045,-9.81980506062,-42.552488596,-168.245993372,-20.9489174627,-32.0780298647,1
-138.131924519,-222.582248041,82.4863625092,376.425860657,291.975537136,106.708548325,-217.999672346,-86.4142845335,-123.074890093,-15.0570344263,-35.3512982182,-173.483222738,-15.711688097,-24.8768394869,1
-143.369153885,-228.474131077,90.3422065577,360.71417256,301.795342196,109.327163008,-215.381057663,-89.0328992163,-123.074890093,-4.58257569496,-45.8257569496,-164.972725018,-17.6756491091,-22.2582248041,1
-148.606383251,-233.056706772,90.9968602284,385.591012047,303.104649538,119.146968069,-213.417096651,-90.3422065577,-117.837660727,-15.711688097,-34.6966445475,-169.555300713,-22.9128784748,-22.9128784748,1
-154.498266287,-246.804433857,96.8887432648,385.591012047,320.780298647,110.63647035,-219.308979687,-101.47131896,-126.348158447,-18.3303027798,-37.9699129011,-163.663417677,-20.2942637919,-36.6606055596,1
-159.735495653,-246.804433857,99.5073579476,390.173587742,309.651186245,115.219046045,-223.891555382,-89.687552887,-132.240041483,-15.711688097,-34.0419908768,-166.28203236,-19.6396101212,-28.1501078404,1
-159.735495653,-250.07770221,99.5073579476,390.828241413,320.125644976,111.945777691,-223.891555382,-89.687552887,-128.966773129,-15.711688097,-35.3512982182,-172.173915396,-30.1140688526,-25.5314931576,1
-159.735495653,-250.07770221,96.2340895941,390.828241413,327.981489025,113.909738703,-223.891555382,-92.9608212405,-126.348158447,-12.4384197435,-36.0059518889,-166.28203236,-27.4954541697,-27.4954541697,1
-162.354110336,-244.185819174,96.8887432648,381.663090023,315.543069281,117.837660727,-223.891555382,-92.9608212405,-132.240041483,-7.20119037779,-42.552488596,-166.28203236,-24.2221858162,-25.5314931576,1
-163.008764006,-260.552160942,99.5073579476,387.554973059,316.197722952,117.183007057,-223.891555382,-92.3061675698,-121.110929081,-12.4384197435,-36.6606055596,-158.426188311,-30.1140688526,-30.7687225233,1
-165.627378689,-255.314931576,99.5073579476,399.338739132,312.269800928,115.219046045,-223.891555382,-89.0328992163,-126.348158447,-18.3303027798,-36.0059518889,-166.28203236,-27.4954541697,-28.1501078404,1
-165.627378689,-256.624238918,96.8887432648,390.828241413,320.125644976,113.909738703,-226.510170065,-92.3061675698,-123.074890093,-15.711688097,-46.4804106203,-163.663417677,-35.3512982182,-33.3873372061,1
-160.390149323,-255.314931576,96.8887432648,396.065470778,314.23376194,117.183007057,-231.747399431,-89.687552887,-123.729543764,-18.9849564505,-32.7326835354,-166.28203236,-30.1140688526,-30.7687225233,1
-165.627378689,-258.58819993,94.2701285819,392.792202425,316.197722952,119.80162174,-231.747399431,-90.3422065577,-118.492314398,-7.20119037779,-44.5164496081,-174.137876408,-35.3512982182,-36.0059518889,1
-163.008764006,-259.2428536,96.8887432648,390.828241413,312.924454598,114.564392374,-217.999672346,-87.0689382042,-123.729543764,-5.23722936566,-34.6966445475,-163.008764006,-37.9699129011,-28.1501078404,1
-97.5433969355,-175.44718375,51.7176399859,304.413956879,236.329975126,97.5433969355,-193.77748653,-56.3002156809,-68.0839817536,-9.81980506062,-40.5885275839,-159.735495653,-26.840800499,-36.6606055596,4
-92.3061675698,-165.627378689,44.5164496081,274.299888027,220.618287029,105.399240984,-183.303027798,-53.0269473273,-55.6455620102,-15.0570344263,-34.0419908768,-149.915690592,-24.2221858162,-45.8257569496,7
-100.162011618,-176.756491091,51.7176399859,284.774346758,219.963633358,99.5073579476,-183.957681469,-54.9909083395,-55.6455620102,-11.7837660727,-35.3512982182,-145.333114897,-32.0780298647,-51.0629863152,7
-97.5433969355,-187.885603493,47.135064291,290.666229794,222.582248041,100.162011618,-176.10183742,-49.7536789738,-60.2281377051,-9.16515138991,-28.1501078404,-137.477270849,-26.840800499,-43.8617959374,7
-93.6154749112,-187.885603493,39.2792202425,289.356922453,219.308979687,92.9608212405,-178.720452103,-45.1711032789,-54.9909083395,-11.7837660727,-37.9699129011,-145.333114897,-34.0419908768,-41.2431812546,7
-92.9608212405,-175.44718375,46.4804106203,286.083654099,214.726403992,89.687552887,-190.504218176,-58.264176693,-54.9909083395,-19.6396101212,-45.8257569496,-143.369153885,-34.0419908768,-48.4443716324,7
-111.29112402,-188.540257164,64.1560597294,301.795342196,219.963633358,104.744587313,-185.921642481,-55.6455620102,-68.0839817536,-2.61861468283,-32.7326835354,-137.477270849,-29.4594151819,-43.8617959374,7
-112.600431362,-242.221858162,49.0990253031,300.486034855,236.984628796,109.981816679,-176.10183742,-43.8617959374,-47.7897179617,-9.16515138991,-25.5314931576,-131.585387812,-43.8617959374,-68.7386354243,7
-108.672509338,-242.221858162,54.3362546688,308.341878903,235.675321455,98.8527042769,-179.375105774,-42.552488596,-50.4083326445,-16.3663417677,-34.0419908768,-132.894695154,-51.0629863152,-71.3572501072,7
-102.780626301,-229.128784748,56.9548693516,322.089605988,227.819477406,87.7235918749,-188.540257164,-43.8617959374,-53.0269473273,-16.3663417677,-30.7687225233,-136.167963507,-48.4443716324,-66.1200207415,7
-94.2701285819,-237.639282467,44.5164496081,297.867420172,232.402053101,87.0689382042,-167.591339701,-35.3512982182,-48.4443716324,-1.30930734142,-26.840800499,-149.261036921,-51.0629863152,-38.6245665718,7
-98.8527042769,-203.59729159,62.1920987173,284.119693087,221.272940699,85.104977192,-202.942637919,-49.0990253031,-64.1560597294,-28.8047615112,-37.9699129011,-136.822617178,-22.2582248041,-73.3212111193,5
-127.002812117,-227.819477406,72.0119037779,343.038523451,263.170775625,104.744587313,-221.272940699,-68.0839817536,-74.6305184607,-15.0570344263,-42.552488596,-166.28203236,-43.2071422667,-65.4653670708,7
-137.477270849,-246.804433857,72.6665574486,354.167635853,270.371966002,120.45627541,-223.891555382,-58.9188303637,-75.2851721314,-5.23722936566,-41.8978349253,-162.354110336,-43.2071422667,-70.7025964365,7
-142.714500214,-259.897507271,78.558440485,377.080514328,280.191771063,117.183007057,-236.984628796,-60.2281377051,-80.5224014971,-20.9489174627,-44.5164496081,-167.591339701,-48.4443716324,-74.6305184607,3
-140.095885532,-274.299888027,81.8317088385,401.957353815,302.449995867,106.708548325,-252.696316893,-73.3212111193,-86.4142845335,-24.2221858162,-37.9699129011,-189.849564505,-47.7897179617,-67.4293280829,3
-151.879651604,-286.73830777,89.687552887,435.344691021,327.326835354,115.219046045,-258.58819993,-85.7596308627,-98.8527042769,-22.9128784748,-49.0990253031,-197.050754883,-44.5164496081,-62.846752388,3
-152.534305275,-289.356922453,86.4142845335,429.452807984,334.528025732,133.549348824,-255.314931576,-79.8677478264,-102.780626301,-17.0209954384,-41.8978349253,-193.122832859,-40.5885275839,-62.1920987173,3
-149.915690592,-290.011576124,77.9037868142,423.560924948,330.600103708,134.858656166,-258.58819993,-69.393289095,-100.816665289,-16.3663417677,-44.5164496081,-197.705408554,-39.9338739132,-55.6455620102,3
-149.261036921,-264.480082966,77.9037868142,393.446856095,305.723264221,124.384197435,-238.948589808,-77.9037868142,-92.9608212405,-9.16515138991,-52.3722936566,-184.61233514,-47.7897179617,-56.3002156809,3
-151.879651604,-265.789390307,85.104977192,402.612007485,298.522073843,115.873699715,-249.42304854,-66.1200207415,-106.053894655,-23.5675321455,-45.1711032789,-188.540257164,-44.5164496081,-42.552488596,3
-148.606383251,-259.2428536,92.9608212405,400.648046473,311.615147257,104.744587313,-246.149780186,-84.4503235213,-104.744587313,-21.6035711334,-46.4804106203,-185.921642481,-42.552488596,-32.7326835354,1
-152.534305275,-237.639282467,83.7956698506,388.864280401,310.960493586,119.80162174,-227.819477406,-83.1410161799,-103.435279972,-13.0930734142,-46.4804106203,-181.993720457,-38.6245665718,-30.1140688526,1
-140.750539202,-216.035711334,85.104977192,324.053567,286.083654099,109.981816679,-192.468179188,-78.558440485,-108.672509338,-5.89188303637,-40.5885275839,-151.879651604,-26.840800499,-26.1861468283,1
-138.131924519,-216.690365004,87.7235918749,323.39891333,274.954541697,108.017855667,-195.086793871,-69.393289095,-110.63647035,-3.27326835354,-43.8617959374,-145.333114897,-24.8768394869,-28.8047615112,1
-130.930734142,-216.035711334,93.6154749112,332.56406472,267.098697649,96.2340895941,-202.942637919,-69.393289095,-108.672509338,-19.6396101212,-41.2431812546,-145.333114897,-27.4954541697,-28.8047615112,1
-133.549348824,-213.417096651,91.6515138991,343.693177122,274.299888027,96.8887432648,-206.870559944,-74.6305184607,-113.255085032,-22.2582248041,-37.9699129011,-152.534305275,-22.9128784748,-24.2221858162,1
-152.534305275,-220.618287029,94.9247822527,350.894367499,309.651186245,109.327163008,-209.489174627,-86.4142845335,-123.074890093,-15.711688097,-34.6966445475,-163.663417677,-18.9849564505,-26.1861468283,1
-145.333114897,-224.546209053,96.8887432648,365.296748255,305.06861055,110.63647035,-212.107789309,-80.5224014971,-125.038851105,-15.711688097,-29.4594151819,-162.354110336,-18.9849564505,-24.2221858162,1
-144.678461226,-219.308979687,90.3422065577,366.606055596,305.06861055,104.089933643,-212.107789309,-84.4503235213,-116.528353386,-12.4384197435,-35.3512982182,-163.008764006,-22.2582248041,-18.3303027798,1
-140.750539202,-217.345018675,90.3422065577,350.239713829,305.06861055,115.873699715,-204.251945261,-84.4503235213,-114.564392374,-15.0570344263,-41.2431812546,-168.900647043,-24.2221858162,-20.9489174627,1
-140.750539202,-213.417096651,87.7235918749,346.966445475,290.011576124,108.672509338,-197.705408554,-91.6515138991,-117.837660727,-14.4023807556,-36.0059518889,-155.152919958,-13.0930734142,-26.1861468283,1
-140.750539202,-218.654326016,90.3422065577,346.966445475,288.702268782,111.29112402,-197.705408554,-85.7596308627,-111.945777691,-22.2582248041,-36.0059518889,-152.534305275,-16.3663417677,-30.7687225233,1
-149.261036921,-208.834520956,99.5073579476,342.38386978,291.320883465,107.363201996,-204.906598932,-92.9608212405,-116.528353386,-22.2582248041,-43.8617959374,-150.570344263,-22.2582248041,-39.2792202425,1
-140.750539202,-234.366014113,83.7956698506,346.966445475,281.501078404,104.089933643,-202.942637919,-66.7746744122,-101.47131896,-13.7477270849,-24.8768394869,-156.462227299,-32.0780298647,-35.3512982182,1
-131.585387812,-202.942637919,71.3572501072,346.966445475,289.356922453,111.29112402,-206.870559944,-79.8677478264,-102.780626301,-14.4023807556,-41.8978349253,-176.10183742,-18.3303027798,-32.0780298647,1
-131.585387812,-202.287984249,71.3572501072,337.146640415,291.320883465,108.017855667,-204.906598932,-90.3422065577,-100.162011618,-9.16515138991,-39.2792202425,-165.627378689,-18.3303027798,-29.4594151819,1
-125.693504776,-207.525213614,66.1200207415,346.311791805,278.227810051,114.564392374,-207.525213614,-82.4863625092,-108.672509338,-9.16515138991,-41.8978349253,-170.864608055,-14.4023807556,-24.2221858162,1
-130.930734142,-190.504218176,78.558440485,363.987440914,279.537117392,100.162011618,-215.381057663,-98.8527042769,-111.945777691,-15.0570344263,-47.7897179617,-174.792530079,-18.3303027798,-32.7326835354,1
-140.750539202,-217.345018675,92.3061675698,375.116553316,291.975537136,113.255085032,-223.236901711,-93.6154749112,-129.6214268,-13.0930734142,-45.1711032789,-168.900647043,-11.7837660727,-30.7687225233,1
-157.771534641,-246.149780186,94.9247822527,382.972397364,314.23376194,113.909738703,-220.618287029,-96.2340895941,-127.002812117,-18.3303027798,-29.4594151819,-160.390149323,-28.8047615112,-24.8768394869,1
-166.936686031,-240.912550821,101.47131896,396.065470778,321.434952318,123.074890093,-223.236901711,-94.2701285819,-125.038851105,-9.81980506062,-38.6245665718,-165.627378689,-22.2582248041,-34.0419908768,1
-163.663417677,-250.732355881,100.162011618,398.02943179,314.888415611,116.528353386,-220.618287029,-87.7235918749,-123.729543764,-15.711688097,-28.8047615112,-171.519261725,-30.7687225233,-28.8047615112,1
