0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,Cluster Index
165.941321073,2033.99611758,743.049387104,15658.0003558,9053.22100854,169.444103679,14035.3950939,1727.7958918,3410.88662396,1246.36844308,9.17558251718,1384.63865384,1335.67926375,5465.54397486,2293.14815789,550.529542805,102.343411382,869.348225447,2843.96934333,402.191503693,119.643983476,3050.47711423,2410.77822588,8906.99113925,1118.41670653,281.377998498,578.27120972,2910.09805901,65.7909800979,1774.9557373,909.440781575,3078.54265605,79.5445301006,263.886132532,1697.91732261,10
686.596600379,1514.19207009,223.332456518,15141.1312546,8532.53305748,351.746322577,13631.2893029,1392.7842191,2892.13004866,875.189655244,524.534213596,864.424574107,863.298896035,4948.6669147,1781.45838987,38.6237752757,478.062891833,541.442830281,2325.12789126,118.568480969,640.172740812,2703.02439731,1893.18476607,8389.30335433,599.305940325,239.608984578,260.980634859,2423.07750505,585.860784381,1303.8420117,390.382797155,2559.1022823,441.444343278,354.970501266,1179.47352207,15
441.820828372,1766.85457133,478.187705322,15395.2832369,8780.85658116,114.667950435,13785.3444716,1495.52176486,3145.50556538,995.343793107,280.853248321,1116.92844733,1059.82224256,5202.98362518,2014.96699397,290.703311832,223.033879745,623.282436297,2578.53618365,144.086982464,395.240089689,2820.93824638,2147.51239158,8643.09528061,853.566792396,68.8654470212,315.773712841,2633.31060542,341.058359794,1500.1505953,645.129907764,2811.88381136,200.502869136,123.266250158,1433.61126595,25
735.185632877,1470.5252184,187.33408557,15099.4118368,8484.86214779,400.446938262,13567.4289024,1331.56942984,2849.32635914,812.876601763,573.033348966,820.692151856,800.684806586,4907.30930495,1726.43527456,70.7955266104,519.26486533,485.721770902,2282.4025759,171.976111362,688.58016143,2641.6163779,1852.0341359,8347.03324797,558.785770984,291.439916824,224.017502532,2362.85326657,634.161881271,1241.37903938,351.865778312,2515.51834919,490.332413323,381.734763057,1138.15313479,15
75.3368261949,2124.61540239,833.761468321,15748.0044871,9144.01647811,260.181078989,14107.3728223,1795.95843909,3501.30220173,1322.09830031,87.585734886,1475.34044759,1421.88297023,5555.60396884,2382.95322556,641.194848582,167.891593362,945.061287544,2934.41270916,492.982283854,29.941471744,3116.61906521,2501.04682034,8997.16594162,1209.00791875,372.119882185,661.031010184,2996.54729996,28.035918665,1860.21746719,1000.06454316,3169.08035744,170.269456079,340.160489599,1788.36095268,28
21.9332229079,2214.08971261,923.343739126,15837.0212493,9233.45322887,349.850696645,14176.7699952,1863.63376591,3590.6415668,1397.11998216,177.35611752,1564.86768406,1506.56837767,5644.68496274,2471.11465316,730.804536377,247.971594058,1020.77740517,3023.77660522,582.627811496,63.1999562975,3181.70961264,2590.31045629,9086.31692519,1298.51223774,461.842710161,743.585836048,3081.13728404,116.604297185,1943.84222988,1089.60092893,3258.49349627,260.085421345,420.202559546,1877.75490648,0
1442.01879633,969.677835798,648.210177312,14512.8863708,7846.07275316,1122.73631811,12830.3613308,802.379978925,2292.08063278,364.156274514,1285.9768773,496.612022771,52.7434797725,4343.1412619,1048.76689922,799.571321365,1209.73261343,519.027824158,1741.64999336,914.978961628,1396.42659369,2025.5057423,1352.71203915,7761.87250558,493.196661068,1026.48966454,716.775142067,1625.23540095,1343.76579032,494.879677946,558.246334815,1956.87640009,1208.37994194,1040.77987214,729.679528192,12
743.851310024,1498.4053087,269.536088181,15125.8746372,8495.10290896,421.596404743,13492.7732711,1237.90241211,2876.00617451,715.53665265,585.639689019,854.027090236,752.473745783,4936.21189049,1715.96804096,197.15408186,514.265163641,367.927588829,2310.23927541,233.419560539,697.733216939,2561.5985977,1885.06701151,8372.66215063,605.911133065,330.36050571,99.2399270507,2326.15396949,644.36316471,1193.11298209,412.728812009,2540.5963712,507.203215432,352.852348973,1174.28339933,26
75.6851786711,2124.33445241,833.402912232,15748.0019216,9143.50896566,259.550711254,14104.5407105,1793.13326733,3501.13659074,1319.53371536,86.7557602173,1474.99299886,1420.1745821,5555.57973658,2381.86087146,640.875654081,165.379389819,942.520277967,2934.23269569,492.518489264,29.5459888815,3113.85808533,2500.94246467,8997.10171776,1208.74135475,371.729373249,659.026518565,2994.84981666,26.2524326447,1858.39158059,999.776458713,3168.85019563,169.665825131,337.829833105,1788.17717785,28
739.685164065,1460.17529122,170.398598462,15085.038067,8480.89084312,406.348952046,13614.7182154,1394.37783995,2837.0878092,877.7560731,578.240401947,811.178235947,839.878253873,4892.51777012,1738.87965168,26.155349263,536.60117202,561.159973688,2270.14188666,174.216388677,693.536776008,2695.80540645,1837.31414622,8333.60994074,544.577136028,292.962266785,302.50720485,2389.81701777,639.488890103,1277.88923347,335.69908376,2504.65436384,495.259630831,417.777609323,1124.12808326,15
77.6694116253,2122.33942947,831.410723268,15746.0019343,9141.52512241,257.573754485,14103.1280682,1791.79271987,3499.13834165,1318.00068286,84.791882614,1473.00054501,1418.36507349,5553.57981354,2379.93679853,638.881830524,163.813628373,940.976477326,2932.23476317,490.53133888,31.5397739493,3112.57139351,2498.94318916,8995.10206914,1206.74576614,369.738504642,657.295264903,2993.03871885,24.4220427541,1856.61255958,997.781596654,3166.85352378,167.685976989,336.205933984,1786.17929184,28
125.734056903,2074.17614966,783.240017258,15698.0003294,9093.40467806,209.521643028,14066.4090804,1756.84227257,3451.01432956,1278.90044619,37.1509186429,1424.83194439,1373.33317736,5505.5593546,2332.68283464,590.710894001,126.663371774,901.773085915,2884.10394544,442.379067558,79.468342821,3078.73951923,2450.85807254,8947.04548361,1158.5849754,321.564343835,614.059568053,2947.91317721,26.3599941839,1812.16053322,949.616942302,3118.70278479,119.59875408,295.902888242,1738.04755207,28
1598.9777772,910.459110066,807.071781677,14390.2361032,7712.46304492,1282.23357856,12670.7249793,736.230581774,2189.25689463,403.829544168,1444.09662387,551.935613054,109.2119705,4231.11035823,918.919502989,961.0985529,1366.17403751,649.159177721,1649.01097336,1076.29091511,1553.64896594,1902.77797955,1280.14440924,7641.3405727,614.642922453,1187.15719169,871.50275052,1468.01924905,1501.35410199,334.726335889,707.731706578,1856.4096362,1367.23509199,1196.18832735,720.653891216,12
87.089787392,2116.9317658,825.82030754,15742.0084474,9134.79578255,251.288697844,14084.6955137,1773.07177782,3494.30968951,1300.80521343,79.8233278293,1467.29702163,1405.49163564,5549.5096345,2370.17037192,633.603899689,147.715636357,923.945850358,2927.34708545,484.610946782,41.9453955003,3094.03330686,2494.49771607,8990.78408906,1201.54261295,364.40990497,642.999986218,2980.12367702,22.9189330732,1843.05317998,992.506787567,3161.68782531,162.190486786,320.438596638,1781.352689,28
770.35341103,1492.28494263,295.166449582,15116.6874838,8480.35100561,454.754148772,13452.428973,1190.36056061,2868.09133732,670.670643556,614.478744266,852.070131208,722.820831704,4928.49921796,1696.04919083,243.572213984,538.596636908,319.955968354,2303.10546923,278.183393319,724.668353988,2515.97558894,1880.28491016,8363.37046968,611.172493689,369.220406574,72.7326069041,2297.1362876,672.002361369,1161.41982488,426.246079947,2532.28638689,538.063080641,371.576340355,1172.03543406,26
1615.37921983,908.246020835,824.768013557,14378.8538403,7699.67298047,1299.09285549,12653.0011027,727.667690621,2180.7879409,409.002814339,1460.69965679,562.813413764,126.598089831,4221.23991122,907.302899179,978.664267725,1382.50519771,662.528672822,1642.00447264,1093.5776852,1570.09551763,1887.75825917,1275.86092506,7630.27921504,630.466189586,1204.26454472,887.626399977,1451.74581663,1517.86429572,317.593531843,725.130948155,1848.32946218,1383.97157189,1212.3516394,724.630177434,12
79.4196417481,2120.4824528,829.593100166,15744.0028858,9139.79458085,255.897478559,14103.1324802,1791.87783843,3497.22145804,1317.75406077,83.2045474462,1471.1787789,1417.41066026,5551.59111828,2378.55757722,637.040904236,163.514465571,940.708170496,2930.32510862,488.767750522,33.5532437047,3112.68269925,2496.99407828,8993.13406153,1204.8797946,367.931134519,656.568085608,2992.07635157,23.4404936462,1855.74779999,995.926707751,3164.97044635,165.985726306,335.756046852,1784.27078396,28
12.4759664609,2187.73988305,896.860378882,15811.0073157,9207.01541803,323.036453738,14154.7941583,1842.00099213,3564.41457034,1373.49945232,150.174124805,1538.44754758,1480.72781524,5618.62635791,2444.67445497,704.304532294,222.270102749,996.912049695,2997.52884258,556.013606595,34.7145937119,3160.95096879,2564.12914025,9060.22236415,1272.13038505,435.194384579,718.064557654,3055.37723666,89.0392180325,1918.25881707,1063.18500952,3232.20519173,233.15348876,394.969371141,1851.47508723,0
10.5358984458,2189.73486474,898.852244265,15813.0072937,9208.99928431,325.015673967,14156.2111671,1843.38063507,3566.41275187,1375.06724186,152.149721365,1540.43983418,1482.54908637,5620.62620248,2446.60093374,706.297996081,224.010865646,998.502411776,2999.52667543,558.001264522,36.6535643028,3162.26643344,2566.12825284,9062.22198364,1274.12571918,437.184674667,719.831801831,3057.19418244,91.0006383417,1920.04930994,1065.17974326,3234.2017566,235.135360375,396.683297529,1853.47261431,0
487.442364015,1713.65080657,422.618364562,15340.0796983,8731.69808027,152.42003901,13778.7151658,1499.95668365,3091.43589768,994.276653824,325.27437364,1063.90712194,1034.39563523,5147.5726766,1974.86686193,231.19707009,281.769283351,629.186854286,2524.43874958,81.648738144,440.940160308,2821.29435616,2092.18337849,8588.4161399,798.546853386,44.1651930712,317.412914341,2604.33703609,386.577316784,1475.79796545,589.527643275,2758.52532652,242.254214509,192.503745982,1378.63571381,25
51.8228747561,2148.34543812,857.400838787,15772.0024291,9167.4428236,283.44609064,14122.2213071,1810.16824077,3525.15699662,1338.69117134,110.5897324,1498.99095586,1442.35157288,5579.58509161,2405.23070615,664.880483313,185.398481871,961.82685154,2958.25326289,516.484683611,6.39123701072,3130.26338884,2524.96011898,9021.11463418,1232.7564316,395.721355838,680.422614218,3017.02923074,49.4958463719,1880.24125571,1023.78822949,3192.86836771,193.590361268,358.212075682,1812.1983705,20
147.926453446,2052.55028986,761.499219335,15677.0021489,9071.30702205,187.297175558,14044.4726638,1735.26434447,3429.63954532,1256.40806239,14.8003839486,1403.074943,1350.06534214,5484.52400232,2309.73498636,569.082435786,106.055889403,879.303276249,2862.70137624,420.448961217,101.368821331,3057.5410379,2429.64720858,8925.89843506,1137.02581943,299.843612516,590.876329431,2924.63031489,47.0771371952,1788.86103847,928.017118655,3097.18477214,97.5482055548,273.335484484,1716.66363094,10
331.200570405,1870.80336817,579.763007885,15497.0575583,8888.34106784,12.8270435102,13893.192319,1596.2414696,3248.5712597,1102.27541697,169.103213484,1221.03943806,1173.82254971,5304.53809693,2127.11185961,388.041448246,132.161074452,727.49962334,2681.5776003,238.58297841,284.591224836,2920.99044422,2249.20918288,8745.48440475,955.683129503,120.235850415,425.11595847,2747.40801868,230.174883858,1614.16157411,746.653354,2915.68189545,87.0206949331,149.085202738,1535.73197664,5
3481.81287587,1286.55794181,2574.88701347,12343.3739534,5762.23205047,3148.96168026,11857.4128849,2509.50287398,101.554645431,2503.89481846,3320.83149596,1935.51165697,2178.07697048,2151.76103259,1240.03103593,2766.51398914,3274.97185361,2721.32057052,474.408312082,2915.91122814,3435.89833983,2651.77986219,905.761152685,5591.13921785,2198.90265952,3035.61377398,2842.6055525,1355.33261972,3382.01602484,1901.81347555,2407.8709376,253.156673188,3237.90903673,3131.09083649,1618.74915333,8
131.444564277,2069.46077758,778.408883808,15694.0036776,9088.05144533,204.145356728,14055.8082423,1746.62810522,3446.59512673,1268.74287203,32.047801082,1419.96287487,1364.97093046,5501.5256178,2325.82227132,586.024250227,115.848230759,891.605056247,2879.65527096,437.328394123,84.9072089525,3068.94261356,2446.63289814,8942.89031732,1153.96791016,316.813440624,604.966457704,2939.60852649,30.9273836497,1803.55791108,944.955517971,3114.11570459,114.55871345,285.970609486,1733.62846202,28
224.171512128,2026.23071826,740.392731748,15655.5579889,9034.54349199,192.360697163,13940.4442486,1632.65370832,3405.20577511,1160.05146159,124.052422038,1376.69438847,1279.78373593,5463.60194941,2257.09815476,553.492311434,52.4179978966,783.952493543,2838.3752503,405.465035415,185.085343704,2957.61699211,2408.39982206,8903.00537716,1114.96089598,296.569156742,514.490365367,2853.0067,146.765475859,1714.18082143,907.069631327,3071.02187928,138.411460633,191.482109661,1694.51846849,16
988.063586875,1402.183479,444.19922655,14991.4752946,8330.09460859,694.250195298,13203.6113689,962.157609601,2757.8242752,418.820272635,841.231138273,803.144181902,528.579952855,4814.6404403,1532.93523953,479.329153409,755.278055368,99.3190534299,2199.6443867,533.343266263,944.386542912,2295.74694852,1792.28155484,8239.36409488,618.632100199,619.489562766,267.349817627,2090.08038531,894.556327132,951.102022067,499.202785449,2421.5289055,771.104793226,583.655409804,1109.14024279,17
1659.60839728,695.764006512,794.434755688,14245.9477131,7590.3652141,1329.83557986,12717.881507,906.335537062,2017.11242984,614.729023655,1499.39200955,359.776799442,260.444749268,4070.82494024,801.139677668,973.269772997,1431.56434826,789.667350561,1464.67388074,1106.82661346,1613.19443025,1985.53278187,1075.89129808,7493.81107758,506.613231239,1225.09241145,951.373016043,1438.27449424,1559.28594547,392.640087894,658.702518835,1681.49599431,1418.53915666,1267.62292232,489.784097603,12
207.87283537,1992.02536241,701.123207213,15616.0008645,9011.43280833,128.125661548,14005.1170317,1699.51623013,3368.87967479,1214.77180602,47.2736111457,1342.70470693,1297.76172425,5423.541518,2252.56566949,508.576635992,93.1745656844,838.159316276,2801.96422449,360.381755721,161.653666766,3022.4822722,2368.7675158,8864.97835599,1076.43638265,239.486585028,543.138833846,2871.83893621,107.800289043,1737.51181231,867.469511335,3036.55170866,38.8668370025,235.301075032,1655.91382067,32
35.4898848879,2164.72802378,873.870262313,15788.0069931,9184.07353458,300.160346412,14137.778726,1825.19431931,3541.39382225,1354.87157984,127.388775712,1515.44976032,1459.3962609,5595.62221459,2422.25752086,681.308566522,202.076832483,978.085907228,2974.50844463,533.061553468,13.7265344141,3144.71979901,2541.11350193,9037.20865409,1249.11991578,412.221102039,697.322072655,3034.06602508,66.5095213941,1897.22084391,1040.17865776,3209.18737968,210.270256788,374.858954153,1828.45798271,20
312.589794451,1894.59764696,604.332633121,15522.1493911,8909.95287854,48.1267501988,13892.1692353,1592.48330163,3272.91435925,1101.51956107,152.845188876,1244.66497502,1184.07501508,5329.69653009,2144.00000697,413.886353741,99.8498278632,725.333744866,2705.91487753,264.333645673,266.087618749,2918.50611791,2274.20645158,8770.25347666,980.264855276,150.046734937,428.489062296,2758.50056069,212.124633604,1623.48417207,771.404218789,2939.61679503,78.0006573911,131.347691448,1560.44850581,5
331.200554997,1870.80336594,579.763000127,15497.0575579,8888.34106736,12.8266917625,13893.1923199,1596.2414687,3248.57125853,1102.27541446,169.103184752,1221.03943415,1173.82254625,5304.53809576,2127.11185785,388.041445852,132.161051041,727.49962371,2681.5775985,238.582959439,284.591208135,2920.99044288,2249.20918044,8745.48440405,955.683124208,120.235807147,425.115954067,2747.40801708,230.17486318,1614.16157208,746.653348356,2915.68189362,87.0206386895,149.085176686,1535.73197299,5
145.552611314,2064.68428951,773.892224748,15691.0678965,9080.97685533,200.892841144,14029.9981652,1716.56578265,3442.57462149,1244.26579336,47.8254465773,1414.85494122,1348.37591491,5498.56978859,2314.19606486,582.363580721,92.4922400171,867.441142658,2875.58165754,432.976381071,100.899436151,3037.6428686,2443.29064097,8939.47955828,1149.76496,314.085098255,585.536881768,2922.83272741,54.6611542241,1785.5207553,940.781247814,3109.59235586,115.667265252,262.944663638,1729.82047466,10
35.0570687691,2165.66589035,874.796635071,15789.0070936,9184.9413191,301.061987692,14137.7883247,1825.29715457,3542.35756425,1355.05849834,128.337235878,1516.37310164,1459.9002342,5596.61743905,2422.96105981,682.252462715,202.495075377,978.297514971,2975.46892843,533.975979204,15.2107694184,3144.84717476,2542.09235242,9038.19405267,1250.06410639,413.164777265,697.761493359,3034.56508829,67.5087500716,1897.68710353,1041.12116584,3210.13378392,211.204694526,375.235370449,1829.41800755,20
1489.34327674,999.694456292,723.359980306,14504.4837599,7828.11992386,1176.07227058,12759.2085879,730.258820982,2297.90295985,313.757776212,1335.80884042,570.145859843,57.9120594285,4342.78684003,1033.7225054,866.57815865,1256.22400441,533.410754638,1753.85080878,975.407267149,1444.29873673,1954.84268259,1376.39441415,7755.123673,579.910613537,1083.66803146,760.877463328,1579.04257181,1392.41910539,441.554546375,641.189124569,1964.14259734,1259.97877981,1085.5631587,781.88073021,12
300.642325165,1899.18867313,608.450664127,15523.0006524,8919.07098855,42.5072629321,13939.2605719,1641.50678485,3275.9144155,1148.41431886,139.803991809,1249.99093892,1215.37585411,5330.53760042,2163.26675142,415.825541459,132.340445876,773.985760787,2709.00917557,268.208070342,254.562611362,2964.71524446,2275.76750217,8771.97544527,983.573133249,147.133714972,470.476228935,2788.11789833,200.73953999,1656.15960959,774.644303745,2943.64552806,58.4262447198,192.477237745,1562.95560703,5
161.556067505,2039.25922854,748.172301797,15664.0050713,9057.78294509,173.800269871,14031.7941334,1723.58041369,3416.46386206,1243.45591654,5.18198278665,1389.72817836,1336.19470757,5471.51207436,2295.8646183,555.820397498,95.0681613116,866.35285055,2849.51434287,407.04853425,114.952491745,3046.37609337,2416.555516,8912.83290733,1123.77854128,286.582387845,577.282861751,2910.75988214,60.5714294683,1775.07506676,914.756552422,3083.9401428,84.2442914277,260.530752559,1703.49116763,10
620.241745637,1604.58539219,334.07407185,15234.0058835,8610.3881935,295.674882562,13613.7985822,1343.8550514,2983.45221626,829.704860202,460.88348533,956.292552754,878.334053699,5042.8087585,1837.07683746,182.222413592,393.191965813,467.497001765,2416.9224145,130.217027464,573.906838921,2669.48807865,1988.78388976,8481.11102174,699.121649891,207.345386888,157.270425895,2451.79380928,520.18544039,1319.04440317,495.391081607,2648.75202732,381.690471803,240.924789085,1275.6280541,19
118.01415242,2083.43307366,792.384671665,15708.0055187,9101.93596638,218.125683481,14065.5718163,1754.26578061,3460.58836693,1279.02337547,46.2943805124,1433.91789385,1377.59894402,5515.530138,2339.29103536,600.027437501,125.446013563,901.96715227,2893.64634954,451.302021733,71.5789860598,3075.5913166,2460.63809571,8956.88119659,1167.95213988,330.823157834,616.770683696,2952.21612441,19.1826929603,1815.82833832,958.938286312,3128.09763165,128.666626201,296.438635806,1747.6279499,28
414.986510959,1785.44363435,494.3361435,15411.0364885,8804.1527845,80.4278493943,13839.5731218,1551.9254375,3162.88944222,1051.26072835,252.927136444,1135.85812819,1103.35414906,5218.51432269,2047.40331119,302.174686148,216.082083846,681.248741779,2595.91261533,153.225099827,368.549220137,2874.55901899,2163.28618761,8659.5837565,870.063004953,34.0273752973,371.441728573,2674.69782626,314.250589431,1544.53997985,661.022061832,2830.1995744,169.850625552,167.245196903,1449.96376205,25
1128.32180642,1098.70292921,259.368565822,14724.8772037,8097.38517653,794.973521609,13222.8022924,1098.24597941,2475.36498203,604.901252388,966.649626277,460.289635641,450.638828873,4535.50116096,1332.316054,432.045232444,906.09599059,464.662470313,1909.86690687,567.665701562,1081.70789133,2355.3477993,1486.22002276,7971.66006978,245.499632642,687.223485095,462.953181585,1977.50378588,1027.39819798,874.567648403,175.797685001,2139.93224082,884.541193646,751.236888539,779.044810809,30
307.455289897,1892.42821988,601.802753556,15516.000348,8912.51626983,39.8794823526,13936.5215568,1639.69018231,3269.04434963,1145.82803688,146.937424945,1243.30530226,1210.7523245,5323.54939002,2157.47244219,409.150312939,139.485238618,771.75154978,2702.15131015,261.833095304,261.462735134,2962.74839385,2268.84046489,8765.02189446,976.802504148,140.776138003,467.418858443,2783.23607584,207.752591196,1651.65393433,767.9030001,2936.83254956,65.9252815477,193.719343976,1556.09816825,5
64.4551887898,2137.57074041,846.491237664,15762.0009909,9156.01179477,272.091860763,14106.6403895,1794.65668357,3514.69395732,1323.30674227,99.4995013615,1488.05274877,1428.25263901,5569.53181171,2392.37564154,654.114345356,170.477132707,946.493961383,2947.75485649,505.374130064,19.1690371193,3115.04603162,2514.69007063,9010.93323713,1222.06390319,384.869220489,665.854903186,3002.90235133,38.523406639,1865.88838542,1013.05124788,3182.22510164,182.511615577,343.249846014,1801.71538969,20
45.7416908663,2154.40010067,863.465419993,15778.0029241,9173.52132942,289.528024027,14127.1789622,1815.03428469,3531.19271352,1343.99043894,116.670404601,1505.05455985,1448.22065248,5585.59065845,2411.2776129,670.939617004,190.967142284,967.164217494,2964.29151261,522.558513165,3.92662189576,3134.97747613,2530.98333602,9027.1300461,1238.80882562,401.786321787,686.169361675,3022.89598945,55.5621444059,1886.05611698,1029.84400891,3198.91541164,199.668333301,363.80022468,1818.2370164,20
64.4551887898,2137.57074041,846.491237664,15762.0009909,9156.01179477,272.091860763,14106.6403895,1794.65668357,3514.69395732,1323.30674227,99.4995013615,1488.05274877,1428.25263901,5569.53181171,2392.37564154,654.114345356,170.477132707,946.493961383,2947.75485649,505.374130064,19.1690371193,3115.04603162,2514.69007063,9010.93323713,1222.06390319,384.869220489,665.854903186,3002.90235133,38.523406639,1865.88838542,1013.05124788,3182.22510164,182.511615577,343.249846014,1801.71538969,20
61.4852661843,2139.09658204,848.108096588,15763.0014105,9158.01050629,274.021998265,14113.0210866,1801.1624834,3516.00468251,1329.18314622,101.215938233,1489.69332488,1432.50865849,5570.56617872,2395.48766556,655.626841749,175.742355515,952.294522671,2949.08961884,507.132974611,15.4839394649,3121.52038391,2515.86863344,9012.05426065,1223.53041938,386.437204195,670.613706786,3007.18071851,40.1282209266,1870.40248901,1014.54844621,3183.66058624,184.233273253,348.513558708,1803.03877402,20
37.1650051415,2162.9484245,872.146869034,15786.009431,9182.47081853,298.632030527,14138.4966348,1826.10827654,3539.52352892,1355.24143476,125.931961334,1513.72143502,1458.83931123,5593.64083228,2421.14751458,679.557834478,202.037782728,978.398854747,2972.64903095,531.418051632,13.6612269019,3145.74370766,2539.19491249,9035.25859448,1247.32679386,410.525531099,697.037842806,3033.52198851,65.2971990947,1896.80432248,1038.40315494,3207.36547995,208.7089053,374.849714781,1826.59931932,20
152.135916073,2048.43111457,757.359986376,15673.0026442,9067.08874469,183.064946154,14040.2720531,1731.75424662,3425.56749251,1252.20513128,10.5003139768,1398.93246348,1345.60142066,5480.51710671,2305.34258315,564.966575653,102.251310702,875.088618537,2858.62457785,416.274150762,105.550228475,3054.37299666,2425.60698238,8921.87320804,1132.92182907,295.720335667,586.50650481,2920.18055771,51.1654575122,1784.44789561,923.90820691,3093.0842384,93.3542675484,269.228174712,1712.58942908,10
79.3788356472,2120.99812841,829.996578429,15745.0004383,9139.90122174,255.882966223,14098.8831995,1787.60769844,3497.93652655,1314.03484946,83.0230863997,1471.58381065,1415.33654018,5552.55570981,2377.61280764,637.520247653,159.941969404,937.036023738,2931.0172385,489.004041891,32.819343143,3108.49222884,2497.82342912,8994.02563716,1205.43611424,368.314050273,653.941344384,2990.01511107,21.9069642344,1853.44716141,996.447934797,3165.57442928,166.074453558,332.515989246,1784.96628427,28
1489.34327674,999.694456292,723.359980306,14504.4837599,7828.11992386,1176.07227058,12759.2085879,730.258820982,2297.90295985,313.757776212,1335.80884042,570.145859843,57.9120594285,4342.78684003,1033.7225054,866.57815865,1256.22400441,533.410754638,1753.85080878,975.407267149,1444.29873673,1954.84268259,1376.39441415,7755.123673,579.910613537,1083.66803146,760.877463328,1579.04257181,1392.41910539,441.554546375,641.189124569,1964.14259734,1259.97877981,1085.5631587,781.88073021,12
222.88336241,1986.79867319,696.324569612,15614.1199006,9002.12012152,126.343735083,13961.7652151,1655.37842323,3365.04420375,1173.52298958,71.8325457859,1336.8707993,1269.97373994,5421.6390798,2234.58241411,505.411793309,34.4804494286,796.397650413,2798.0409671,355.776663473,176.896572936,2980.09515746,2366.17720978,8862.3008498,1072.29756739,238.693744336,509.000473898,2844.64183973,124.430923998,1708.09328938,863.376135225,3031.80813535,56.693344,190.735668497,1652.47767228,16
168.202007591,2033.71989566,742.597713397,15659.0142146,9051.69559477,168.031066028,14021.8928484,1713.98869322,3411.15016272,1233.78681206,13.3480679644,1384.07774909,1327.77347872,5466.5011786,2288.59755648,550.412604739,84.7776761908,856.66583111,2844.18087274,401.370783701,121.577307311,3037.14729783,2411.41009836,8907.71569312,1118.34875474,281.251013715,568.28416827,2902.39116892,67.3463533399,1766.48218806,909.30945622,3078.48952488,79.2764068735,250.863088246,1698.19873864,10
56.7542862068,2143.35543081,852.415908234,15767.0023942,9162.48197538,278.487881906,14118.6730321,1806.60005571,3520.16017773,1334.78371443,105.633650297,1494.00601482,1437.81095098,5574.58502849,2400.41478206,659.892451438,181.242502205,957.885189513,2953.2566855,511.507654706,10.8259720322,3126.76294883,2519.96082559,9016.11419132,1227.76435981,390.734684648,676.028006431,3012.48664342,44.6057585358,1875.76199232,1018.7971409,3187.87504483,188.622379897,353.992121192,1807.20215239,20
246.757953633,1956.73713235,665.731103457,15583.0541423,8973.79943723,92.2568297458,13954.1928984,1650.23313551,3334.56272412,1164.10973716,86.1341585598,1306.93544087,1250.70474937,5390.53277936,2210.02076367,474.028056895,64.4616607615,787.375302638,2767.56701235,324.564760738,200.145939678,2974.84730604,2335.2109228,8831.48920976,1041.66978639,205.695058176,493.729433076,2825.1614291,145.915719225,1689.93943419,832.642859334,3001.63969862,25.3907082292,184.627474567,1621.73129357,32
103.251305055,2113.3655219,822.547180184,15740.0648085,9129.13106668,249.110983631,14062.1080207,1751.27557552,3491.39514218,1280.55815275,85.6371758819,1463.48130316,1391.49581615,5547.54734149,2360.47262091,631.039857079,131.935785855,904.034118653,2924.39339982,481.508788843,63.8918203834,3072.8372827,2492.18980402,8988.43999391,1198.52427614,362.657982186,627.510871656,2965.88598587,45.6536617992,1828.06635825,989.522803262,3158.33222352,162.741983185,303.637257719,1778.64223261,28
1033.60946656,1219.31585602,245.660582396,14840.9723494,8204.47305151,705.324800719,13253.286058,1080.4261034,2593.18481135,551.994280053,873.741514232,587.386536679,480.507434658,4653.60428161,1424.15120603,372.415446148,805.703302058,345.832834312,2028.85236768,489.039331179,987.243126564,2373.8601812,1608.45262483,8087.67434839,372.979533387,603.743026119,340.14748031,2044.73758175,933.413176449,921.444078969,250.557205531,2257.17971815,793.39816513,644.571513957,904.924594024,2
5884.00192604,3693.1035342,4979.34709377,9939.01303566,3463.21423089,5552.49214454,10818.5811925,4783.59370136,2315.81606345,4870.80240959,5723.72428785,4341.46396247,4565.01749634,256.407795668,3578.34098304,5170.29695897,5680.05605302,5116.05470727,2880.98952358,5319.88101315,5838.36870984,4458.66239637,3309.59912154,3190.50821706,4603.56215653,5438.98714221,5248.48674055,3349.14874642,5784.75052645,4241.61457754,4812.26701761,2651.97016726,5641.00596009,5537.45214769,4023.51986113,13
9.2305087379,2192.01807487,901.209163841,15815.0117215,9211.49034284,327.590039833,14160.4547858,1847.56299076,3568.58347859,1379.1246073,154.795154535,1542.7858016,1486.02573776,5622.65468554,2449.60493735,708.624823983,227.741764427,1002.52508175,3001.71170998,560.452041955,39.7018483311,3166.3691472,2568.24080639,9064.28861899,1276.39713661,439.57878384,723.479215502,3060.68527807,93.8169893586,1923.62541117,1067.47336933,3236.4336182,237.680654476,400.465369476,1855.66329504,0
34.6970414129,2215.2819314,924.801610038,15838.0478189,9234.49169465,352.053084725,14177.5088686,1864.55604848,3591.76044303,1398.23311265,180.698376498,1566.13854492,1507.76544911,5645.75874201,2472.25329357,732.383928671,250.604944196,1022.03045095,3024.91703075,584.360862053,70.4046202828,3182.5082792,2591.47341868,9087.36264994,1299.83639349,463.752923648,745.058860389,3082.18808682,121.122388634,1944.96688012,1090.99109196,3259.6226139,262.691916057,422.103216897,1878.97817091,0
